what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522931394124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522931399667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522931404853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522931404998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1522931406760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522931411442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522931411617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522931411801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522931413381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522931413634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522931425923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522931429228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522931431596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522931432930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522931436485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522931439412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932235945
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522932238314
error,log,,,"Core exception while retrieving the content description",1522932239896
error,log,,,"Core exception while retrieving the content description",1522932239916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932239971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932246732
error,log,,,"Core exception while retrieving the content description",1522932246758
error,log,,,"Core exception while retrieving the content description",1522932246790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932246834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932265835
error,log,,,"Core exception while retrieving the content description",1522932265922
error,log,,,"Core exception while retrieving the content description",1522932265969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932266011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932268415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932274119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932485953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522932491267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932509762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932531474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522932536850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522932543841
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522932550351
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522932558937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932562413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932566214
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522932590425
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1522932590599
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522932595015
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1522932595050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932615606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932649448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932658287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932660279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1522932684481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522932691142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522932692203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932717808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932723927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932730291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932836348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522932841364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933533519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933548821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933664888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933666789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933674634
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933676254
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933681103
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933681974
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933682135
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933683357
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933683974
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933686734
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933686881
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933698510
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933698674
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933699565
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933699741
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933700236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933700416
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522933701005
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522933701189
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1522933714554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522933714957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522933742518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934133321
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934135884
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934151750
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934151918
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934153308
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934153477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934170835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934246886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934252139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934253976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934265972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934268861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934269118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934279480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934279602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934286509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934287528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934297046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1522934301486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934302696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934303063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934309475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934317509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934319049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934328936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934331490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934331725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934336729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934457990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934463455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934515553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934518016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934567619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934576286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934594473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934595346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1522934595372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934606613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934612634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1522934615037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1522934615218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1522934615371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934616294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934616432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934617283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934622537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934719781
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934767269
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934767405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934792720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934796138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934798566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934870770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934873080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934873465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934879372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934899343
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934900790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934905042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934906538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934907727
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934908161
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934908227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934909181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934914547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934916605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934916851
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934917983
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934918140
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934918515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934918686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934928208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934928408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934928592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934928754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522934928904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934929996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934938251
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522934939247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934942464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934942820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934943709
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934944122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522934944181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934947684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934970792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934973940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934980954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522934982325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522934982664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.next",1522934987970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934992820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934992954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934997949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522934998099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935001715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935001848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935006267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935006392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935010051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935010177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935016491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935016655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935024042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935024183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935027291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935027425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935032017
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522935053119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935053724
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935058931
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935062161
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935062161
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522935078582
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935078739
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935082323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935082738
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935082738
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935084104
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935084620
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935084620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935091623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935091819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935091983
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935092507
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1522935093890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522935099171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935099400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935102945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935106639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935106823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935106995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935107167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935107343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935107519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935107703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935107863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935108040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935109026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935148664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522935151900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935152165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935160916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935164082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935488663
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1522935491958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935494990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935497645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935498848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935508486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522935509967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935510164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1522935517336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935523972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935525208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935535680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522935537454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935537778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1522935544100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935545120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1522935553137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1522935555349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1522935555569
